36893760_1046.cml_Changing_wheelsChanging_wheels/tires_2	Changing wheels Changing wheels/tires	"Emergency wheel

 Safety measures

 - Park the vehicle as far away as possible from passing traffic and on solid ground. Switch on the hazard warning system.
- Set the parking brake and engage lever in position P P.
- Have all vehicle occupants get out of the vehicle and ensure that they remain outside the immediate area in a safe place, such as behind a guardrail.
- If necessary, set up a warning triangle or portable hazard warning lamp at an appropriate distance.
- Perform wheel change only on a flat, solid and slip-resistant surface. On soft or slippery ground, for example, snow, ice, tiles, etc., the vehicle or vehicle jack can slip away to the side.
- Do not place wood blocks or similar items under the vehicle jack; otherwise, it cannot reach its carrying capacity because of the restricted height.
- If the vehicle is raised, do not lie under the vehicle and do not start the engine; otherwise, a fatal hazard exists.
- include text 146
- include text 94k
- include text 94m
- include text 94nInformation

 Use the vehicle jack only for changing wheels
Tire/wheel change on a flat, solid and slip-resistant surface Insert vehicle jack into the designated jacking point Removing the emergency wheel

 The emergency wheel and the tools are located under the cargo floor panel.
1. Remove the cargo floor panel. To do this, pull the floor upward directly behind the rear backrests.
2. Loosen the lashing straps.
3. Remove tool holder.
4. Remove emergency wheel.Prepare wheel change

 1. Follow the Safety instructions.
2. With the wheel chock from the onboard vehicle tool kit, also secure the vehicle against rolling away at the front wheel of the opposite side. For this, place the wheel chock behind the front wheel diagonally across.
3. Switching off the air suspension.
4. Loosen the lug bolts a half turn.
Lug bolt lock.Jacking up the vehicle

 1. Place the vehicle jack at the jacking point closest to the wheel such that the vehicle jack foot is vertically beneath the vehicle jacking point with the entire surface on the ground.
2. Insert the vehicle jack head in the rectangular recess of the jacking point for cranking it up.
3. Crank it up until the wheel in question lifts off of the ground.Wheel mounting

 Mount one emergency wheel only.
1. Unscrew the lug bolts and remove the wheel.
2. Put the new wheel or emergency wheel on and screw in at least two bolts.
If non-original BMW light-alloy wheels are mounted, the accompanying lug bolts may have to be used as well.
3. Screw in the remaining the lug bolts and tighten all bolts well in a crosswise pattern.
4. Lower the vehicle and remove the vehicle jack.After the wheel change

 1. Tighten the lug bolts crosswise. The tightening torque is 140 Nm 140 Nm, approx. 101 lb ft 101 lb ft/140 Nm .
2. Stow the nonworking wheel in the cargo area.
The nonworking wheel cannot be stored under the cargo floor panel because of its size.
3. Check tire inflation pressure at the next opportunity and correct as needed.
4. Reinitialize the Flat Tire Monitor. Reset the Tire Pressure Monitor.
5. Check to make sure the lug bolts are tight with a calibrated torque wrench.
6. Replace the damaged tires as soon as possible.Driving with emergency wheel

 Watch the speed when driving with the emergency wheel Lug bolt lock

 The adapter of the lug bolt lock is in the onboard vehicle tool kit or in a storage compartment close to the onboard vehicle tool kit.
- Lug bolt, arrow 1.
- Adapter, arrow 2.Removing

 1. Attach the adapter to the lug bolt.
2. Unscrew the lug bolt.Remove the adapter after screwing the lug bolt back on."
36893840_651.cml_ECO_PRO_0	ECO PRO	"The concept

 ECO PRO supports a driving style that saves on fuel consumption. For this purpose, the engine control and comfort features, e. g. the climate control output, are adjusted.
Under certain conditions the engine is automatically decoupled from the transmission in the D selector lever position. The vehicle continues traveling with the engine idling to reduce fuel consumption. Selector lever position D remains engaged.
In addition, context-sensitive instructions are displayed to assist with an optimized fuel consumption driving style. The achieved extended range is displayed in the instrument cluster as bonus range."
36893840_651.cml_ECO_PRO_1	ECO PRO	"Overview

 The system includes the following EfficientDynamics functions and displays:
- ECO PRO bonus range.
- ECO PRO tips driving instruction.
- ECO PRO climate control.
- ECO PRO route-ahead assistant driving instruction.
- ECO PRO coasting driving status.
- ECO PRO driving style analysis."
36893840_651.cml_ECO_PRO_2	ECO PRO	"Activating ECO PRO

 Press button. ECO PRO is displayed in the instrument cluster."
36893840_651.cml_ECO_PRO_3	ECO PRO	"Efficient dynamics

 The concept

 The status can be displayed and actions performed for several systems.
Opening Efficient dynamics

 About iDrive:
1.  My Vehicle 
2.  Technology in action Information at a glance

 -  EfficientDynamics  Energy flow display.
-  Driving style analysis  Driving style analysis.
-  ECO PRO tips  ECO PRO tips.
-  Sport displays  Sport displays.
-  Stability control  DSC Dynamic Stability Control.
-  Traction control  Dynamic Traction Control DTC."
36893969_319.cml_Information_0	Information	"Adapting your speed and driving style
Tow-starting and towing"
36893969_325.cml_Information_0	Information	"Adapting your speed and driving style
Tow-starting and towing"
36893969_333.cml_Information_0	Information	"Adapting your speed and driving style
Tow-starting and towing"
36894026_1030.cml_Actions_in_the_event_of_a_flat_tire_0	Actions in the event of a flat tire	"Normal tires

 1. Identify the damaged tire.
Check the air pressure in all four tires, e.g. using the tire pressure gage of a tire repair kit.
If the tire inflation pressure in all four tires is correct, the Flat Tire Monitor may not have been initialized. In this case, initialize the system.
If identification of flat tire damage is not possible, please contact a dealer's service center or another qualified service center or repair shop.
2. Repair the flat tire, e.g. with a tire repair kit or by changing the tire."
36894026_1030.cml_Actions_in_the_event_of_a_flat_tire_1	Actions in the event of a flat tire	"Run-flat tires

 Maximum speed

 You may continue driving with a damaged tire at speeds up to 80 km/h 80 km/h, 50 mph 50 mph/80 km/h .
Continued driving with a flat tire

 If continuing to drive with a damaged tire:
1. Avoid sudden braking and steering maneuvers.
2. Do not exceed a speed of 80 km/h 80 km/h, 50 mph 50 mph/80 km/h .
3. Check the air pressure in all four tires at the next opportunity.
If the tire inflation pressure in all four tires is correct, the Flat Tire Monitor may not have been initialized. In this case, initialize the system.Possible driving distance with complete loss of tire inflation pressure:
The possible driving distance after a loss of tire inflation pressure depends on cargo load, driving style and road conditions.
A vehicle with an average load has a possible driving range of approx. 80 km 80 km, 50 miles 50 miles/80 km .
A vehicle with a damaged tire reacts differently, for example, it has reduced lane stability during braking, a longer braking distance and different self-steering properties. Adjust your driving style accordingly. Avoid abrupt steering maneuvers or driving over obstacles, for example, curbs, potholes, etc.
Because the possible driving distance depends on how the vehicle is used during the trip, the actual distance may be shorter or longer depending on the driving speed, road conditions, external temperature, cargo load, etc.
Continued driving with a flat tire
Continued driving with a flat tire and trailer Final tire failure

 Vibrations or loud noises while driving can indicate the final failure of a tire.
Reduce your speed and stop. Parts of tires can peel away, which could cause an accident. Do not continue driving; instead contact a dealer's service center or another qualified service center or repair shop. Reduce speed and stop; otherwise, pieces of the tire could come loose and cause an accident. Do not continue driving. Contact a dealer's service center or another qualified service center or repair shop."
36894075_428.cml_Adjusting_distance_0	Adjusting distance	"General information

 The setting of the distance is stored for the profile currently used."
